sno,label,cluster,algorithm,applic,assign,base,class,comput,confer,data,databas,depart,design,develop,distribut,email,engin,gener,graduat,group,home,homework,includ,inform,interest,lab,languag,lectur,link,mail,model,network,offic,page,paper,parallel,phone,problem,process,professor,program,project,public,research,scienc,softwar,student,system,time,univers,web,work
85,3,2,0,0,0,0,0,0,0,0,0,0.150114249,0,0,0,0,0,0,0,0,0.331476636,0,0,0,0,0,0,0,0,0,0,0,0,0.431628234,0.231271597,0,0,0.247993706,0,0,0,0.367779969,0,0.43935729,0,0,0,0.487854134,0,0,0,0
86,3,1,0,0.118115188,0,0,0,0.104751746,0,0,0,0.182307606,0,0,0,0,0,0,0,0.324492211,0.161025918,0,0,0.228950084,0.040091808,0,0,0,0.052080156,0,0,0.057281397,0,0.244624243,0,0,0,0,0.060849821,0,0,0.089330741,0,0.249004667,0.088976757,0,0,0.078997181,0,0.031581256,0.77583146,0
87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,1,0,0,0,0,0,0,0,0,0,0.282867904,0,0,0,0,0,0,0,0,0.624618262,0,0,0,0,0.485622012,0,0,0,0,0,0,0,0.542226003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,3,0,0.137495521,0,0,0,0.18290911,0,0,0,0.084888251,0,0.132703113,0,0,0.341464182,0,0,0.125911625,0,0,0,0,0.280020414,0,0,0,0.242501859,0,0,0.13336025,0,0,0,0,0.11664859,0,0,0.11414204,0,0.103988124,0,0.165635051,0.207152117,0.502671903,0.097267154,0,0,0.29410485,0,0.423006668
90,0,3,0,0,0,0.18133333,0,0.32043263,0,0,0,0.223069525,0,0,0.178271699,0.15185785,0.14955005,0,0.159899032,0,0.123143433,0,0,0.116725306,0.122639706,0,0,0,0,0.153621179,0,0,0,0.213799614,0,0,0.153264706,0,0,0,0.131713429,0,0,0,0.272177386,0,0.127799416,0,0.46356276,0.483030842,0,0.138947227
91,1,2,0.030607491,0.031197424,0,0.093943429,0.029156683,0.401182757,0.070545843,0.219862972,0,0,0.081835138,0.030110037,0.061571526,0,0.051651635,0.03025914,0,0.028569064,0.021265656,0,0.028404015,0,0,0,0.058469542,0,0,0.026528861,0.260243545,0.03025914,0,0,0.02967414,0.032144175,0.026467302,0,0.353585929,0,0.090982437,0,0,0.075164439,0,0.627303167,0,0.312979463,0.213473902,0,0.058548036,0.04798963
92,1,0,0,0,0.059340812,0,0.308951678,0.048862474,0,0,0,0,0.38539826,0,0,0.09262665,0.091218993,0,0.09753142,0,0,0.549556252,0,0,0,0.583974193,0,0.186528003,0.097173188,0,0,0,0.042928329,0,0,0,0.046742385,0.112390007,0.056767986,0.045737983,0,0.083338392,0,0,0,0,0,0.036849006,0,0.05892554,0.051699165,0
93,3,2,0.048600881,0.04953762,0,0.149170455,0,0.15376543,0,0.099747141,0,0.030583992,0.389831996,0.095621972,0.097767908,0,0.082016359,0,0.043845978,0.272184673,0,0,0.270612215,0,0,0.157517975,0,0,0,0,0.568197177,0,0,0,0,0,0,0.101051534,0.204163776,0,0,0.224792378,0,0.38789322,0.049755913,0,0.035043929,0.033131492,0,0.052980832,0.046483491,0.038100775
94,1,0,0,0,0.471285683,0,0.408949865,0.097016639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272786536,0.199196499,0.141362593,0,0.231896621,0,0,0,0.186046102,0,0,0.511406215,0,0,0,0.185614387,0.223150811,0,0.181625898,0,0,0,0,0,0,0,0,0,0,0,0
95,0,1,0,0,0,0.362031473,0,0.319871415,0,0,0,0,0,0.348106767,0,0,0,0,0,0,0.245855512,0,0,0,0,0,0,0,0,0,0,0,0,0.213425158,0,0,0,0,0,0,0,0.272781616,0.309772809,0,0.362267581,0,0.255151169,0.241226912,0,0,0.338441419,0
96,2,2,0.041332455,0.042129102,0,0,0,0.112087963,0.095265334,0,0,0,0.147347246,0.121982074,0.083146387,0,0.174376338,0,0,0.038579756,0.02871721,0,0.076713748,0.027220494,0.02859974,0,0,0,0,0,0,0,0.032825115,0.024929175,0,0,0,0,0.043407598,0.034973515,0.061431488,0,0.036183085,0.076126726,0.021157374,0.192525505,0,0.563531303,0.720689617,0,0,0.032402675
97,2,2,0.195359905,0,0,0,0.09304988,0.220745557,0,0,0,0,0,0,0,0,0.164839688,0,0,0,0,0,0,0,0,0,0,0.44942713,0,0,0,0.096568233,0,0,0,0,0,0.406194655,0,0.330608115,0.145179493,0,0.085510575,0.299847298,0.45000622,0,0,0,0,0.266207377,0,0
98,0,3,0,0,0,0,0,0.290680314,0,0,0,0.101178709,0,0,0,0,0,0,0,0,0.111709509,0,0,0.423549233,0.222505107,0,0.153571656,0,0,0.139357382,0,0,0.127689196,0.096974111,0,0,0,0,0.168854896,0,0,0.495775754,0.281503296,0.197421203,0.329207455,0,0,0,0,0.175272483,0,0.252091828
99,2,3,0,0.091789387,0,0,0,0.44772432,0.103780359,0,0,0.113339554,0.080258734,0.088590067,0,0,0.227954975,0,0.081243213,0,0,0,0,0.059307044,0.062312096,0,0,0,0,0,0.095711411,0,0,0,0,0,0.077872374,0,0,0.152398098,0,0,0.157668834,0.387011801,0.276581604,0.083893544,0,0.306950486,0.235531933,0.49084697,0,0
100,0,2,0.135948146,0,0,0,0.129504144,0.368672773,0,0,0,0.085550651,0,0,0.136739968,0,0.458838263,0,0,0,0,0,0,0.08953196,0,0,0,0,0,0,0.144489249,0,0,0,0,0,0,0,0.142773578,0,0,0.419198258,0,0,0.278358089,0.126648589,0.098026149,0.463383047,0,0.222299857,0,0
101,1,0,0.114146271,0,0.125310159,0,0,0.206366047,0,0.234270737,0,0.071830974,0,0.112291087,0,0.097799978,0,0,0,0,0,0,0.105928722,0.075173805,0,0,0.218053813,0.131297235,0.102600446,0,0,0,0.090651872,0.137691911,0,0,0,0.356001439,0,0,0.763438532,0,0,0,0.116859033,0,0,0,0,0.062216613,0,0
102,0,1,0,0,0,0,0,0,0,0,0,0,0.171782049,0,0,0,0,0.190553001,0,0,0.133917702,0,0.178870595,0,0,0,0.552306515,0,0,0.167062057,0,0,0,0.232505723,0.186869043,0,0,0,0,0,0.286475036,0,0,0,0,0.179561826,0.138981054,0,0,0,0.553047969,0.151104228
103,2,2,0.130711318,0.399691992,0,0,0,0.295392678,0.150635347,0,0,0.164510348,0,0.257173816,0,0,0,0,0,0,0.181632781,0,0,0,0,0,0,0.150351252,0,0,0,0,0,0.157673931,0,0,0,0.135888269,0.27454766,0.110601565,0,0,0.114426755,0,0.401453282,0,0,0,0,0.498718957,0,0.102471446
104,0,3,0.10186312,0,0,0,0,0.322278654,0.117389883,0,0.486458101,0.064101325,0,0,0,0,0.085949493,0,0,0,0.353865333,0,0,0,0.140967129,0,0,0,0,0,0.108262791,0,0.080896927,0.307187601,0.197513772,0.320931824,0.088084382,0,0.106977275,0,0.07569842,0,0.178345172,0.250150664,0.208567931,0,0,0.138881314,0.088806355,0.166564663,0,0.079855833
105,0,1,0,0,0,0,0.186658345,0.177126506,0,0,0,0.246613621,0,0,0,0,0.16533446,0,0.35355147,0,0.13614073,0,0,0.129045195,0.40675151,0,0.187158259,0,0.17612644,0,0,0,0,0.118182654,0,0,0,0,0,0,0.145615254,0,0,0,0.30090462,0,0.141288133,0,0.512489954,0.213605126,0,0
106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,1,0,0,0,0,0.320962259,0.152286049,0,0,0,0.212028198,0,0,0,0,0,0,0.303968941,0,0.234096345,0,0,0,0,0,0,0,0,0,0,0,0,0.609651365,0,0,0,0,0,0,0,0,0,0,0.172470237,0,0.242947395,0,0.29374512,0.367297717,0,0
108,2,3,0,0.262978012,0,0,0,0.349837388,0,0,0,0.162359786,0,0,0,0,0,0,0,0,0.358516771,0,0,0,0,0,0,0,0,0.223624466,0,0,0.204900722,0.466838213,0,0,0.223105552,0,0,0,0,0,0,0,0.396205282,0.240356298,0,0,0,0.281256829,0,0
109,2,3,0,0,0,0,0,0.378841548,0,0,0,0.131865479,0.186754861,0,0,0.179538716,0,0,0,0,0,0,0,0.138002162,0.144994647,0,0.200148826,0,0,0,0,0,0,0,0,0,0,0,0,0.177308339,0.155722341,0.161535237,0.183440603,0.257297624,0.429053691,0,0,0,0,0.571078394,0,0
110,1,0,0,0,0.700626753,0,0.067550727,0.128202405,0,0,0,0.044624122,0,0.069759476,0,0,0.359002317,0.07010492,0,0,0.098537307,0,0,0.18680326,0,0,0,0,0.254957134,0,0,0,0,0.384927436,0,0,0,0.147441052,0,0,0.052697437,0,0,0,0.072597258,0,0.102262947,0,0,0,0,0.222366476
111,0,3,0,0,0,0,0.188110495,0.178504502,0,0.405283541,0.235760544,0.248532207,0,0,0,0.169191944,0,0,0.178151002,0,0.274399734,0,0,0,0.273277283,0,0,0,0.177496655,0,0,0,0.156825868,0.119102082,0,0,0.170759388,0,0,0,0,0.304452003,0,0.121234813,0.101081858,0,0.142387316,0.134616873,0,0.43053383,0,0
112,3,2,0,0,0,0,0,0.256916525,0,0,0,0,0.168867117,0.186396526,0,0,0,0,0,0.53057134,0,0,0,0,0,0.409401072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58425231,0,0.116326578,0,0,0,0.258333722,0,0,0,0
113,2,3,0,0,0,0,0,0.539568022,0,0,0,0.187810434,0,0,0,0,0,0,0.269249746,0,0,0,0,0,0,0,0,0.343291885,0,0,0,0,0,0,0.289347742,0,0,0,0,0.252532782,0,0.230067818,0,0,0.458312293,0,0.215198053,0,0,0.162672569,0,0
114,0,2,0,0,0,0.367089471,0,0.162170194,0,0,0,0.075263305,0,0.23531348,0,0,0,0.118239368,0.107899361,0,0.083096799,0,0,0.157531735,0,0,0,0,0.107503048,0.103663086,0,0,0.09498353,0.50494956,0,0,0,0.24867494,0.25121051,0,0.088879805,0.092197563,0,0.073427366,0.122442959,0.111419273,0.086238642,0.407661883,0,0.19556861,0.114389946,0.187522299
115,0,3,0,0,0,0,0,0.095255091,0,0,0.503234188,0.132623871,0,0,0,0,0,0,0.380265812,0.196716117,0,0,0,0,0.145828549,0,0,0,0,0,0,0,0.167373508,0.127112533,0,0,0.182244154,0,0,0,0,0.162464268,0,0.129388704,0.107880322,0,0.455891586,0,0.36747579,0.114872562,0,0.165219513
116,1,0,0,0,0.542631373,0.072243658,0.26906219,0.159576464,0,0,0,0.088871464,0,0,0,0.181501656,0,0.139617915,0.063704179,0,0.098121311,0,0.065529116,0.232518287,0,0,0.134891401,0.162444927,0.126940389,0,0,0.069808957,0.224314499,0.085178307,0,0,0,0,0.370789021,0,0.104949927,0.05443378,0,0,0.108436159,0,0.203662444,0.336959103,0.123123051,0.076976284,0.067536244,0.055356927
117,0,3,0,0,0,0,0,0.345123733,0,0,0,0.360387394,0.170133226,0,0,0.163559335,0,0,0,0.178183129,0.265264628,0,0,0.25143927,0,0,0.182335096,0,0,0.165458538,0,0,0,0.230274053,0,0,0.165074597,0,0,0.161527468,0.141862675,0,0,0.234397512,0.195433437,0,0.137647066,0,0,0.31215062,0.36515975,0
118,2,3,0.262555204,0,0,0,0,0.237337932,0,0,0,0,0.233997632,0,0.264084442,0.224956042,0,0,0,0,0,0,0,0,0.181673472,0,0,0,0,0,0,0.259567,0.208514222,0,0,0.551474179,0.2270401,0,0,0.222161454,0,0,0,0.161192684,0.268795005,0,0,0.178985348,0,0.143108448,0,0
119,3,2,0,0.074955948,0,0.300948729,0,0.033237751,0,0,0,0.046276993,0,0.217030072,0,0,0,0,0,0,0.102187115,0,0,0.048430607,0.050884556,0.079447425,0.351202073,0,0,0,0,0,0,0.044353899,0.285184231,0,0,0.076451124,0.154461289,0,0,0.566893259,0.064376815,0.361185066,0.037643125,0,0,0.350921511,0,0.040082956,0,0.11530145
120,1,0,0,0,0.331642937,0,0,0.227568148,0,0,0,0.063368726,0,0,0,0.258835135,0,0,0,0,0,0.383918847,0,0,0.069678025,0.217580346,0,0.46331759,0,0,0,0,0.399861875,0.121470731,0,0.211509313,0.26123306,0.209374463,0,0,0.07483328,0,0,0,0.103092129,0,0.072609525,0,0,0,0,0
121,0,2,0,0,0,0.25588789,0,0.113044345,0,0,0,0.078695944,0,0.123022876,0,0.107146836,0.105518514,0.123632077,0.225640957,0,0,0,0,0,0.086531295,0,0,0,0,0,0,0,0,0,0,0,0.108139475,0,0,0,0.092933471,0.096402547,0.218950883,0.076776271,0.128027387,0.699005568,0.180343697,0.085250938,0.218051653,0.204488182,0,0.294112337
122,1,0,0,0,0.984938289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172906239,0,0,0,0,0,0,0,0,0,0
123,3,2,0,0.191292197,0,0.096004962,0,0.169649577,0,0.096294744,0,0,0.083630962,0.092312353,0,0,0,0,0.169313612,0.262763956,0.065196953,0,0.087081974,0.061798946,0,0,0,0,0.337383451,0.16266613,0,0.185538954,0,0.282984709,0,0.098548681,0,0,0.394194725,0,0.069734245,0.289349304,0.164293599,0,0.096067574,0.174836991,0.067662013,0.319847613,0,0.102294174,0.089749257,0.294256403
124,1,0,0,0,0.038309712,0.053554135,0.033242579,0.023658768,0,0,0,0,0.062202116,0,0,0,0,0,0,0.114004148,0,0,0.016192218,0.011491035,0,0.980217389,0.016665805,0.060210113,0,0.015123253,0,0,0.013857005,0,0,0,0.01508816,0.036278816,0,0.014763945,0.012966542,0,0,0,0,0.032509583,0.025162454,0.03568391,0.060847312,0,0,0.054714697
125,0,3,0,0,0,0,0,0.364706603,0,0,0,0.338521199,0,0,0,0.23045327,0.453902095,0,0.242656239,0,0,0,0,0,0,0,0,0.309385316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413045282,0,0.193943174,0,0,0.29321115,0,0.210860636
126,2,3,0.270982583,0,0,0,0,0.244955898,0,0,0,0.170526316,0.483016764,0,0.408841358,0,0,0,0,0,0.094137448,0,0,0.178462176,0.281257118,0,0,0,0,0,0,0.133949232,0.107603508,0,0,0,0.117163766,0,0,0.229292292,0,0,0,0.083183287,0.346778332,0,0,0,0,0.221552818,0,0.212437434
127,0,3,0,0,0,0,0,0.465576805,0,0,0,0,0,0,0,0,0,0,0,0,0.357845741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445375939,0,0,0,0,0,0,0.316205564,0.527284949,0,0,0,0,0.280730406,0,0
128,0,3,0,0,0,0,0,0.261843223,0,0,0,0.12152163,0,0,0.194234218,0,0.162940822,0.190911637,0,0,0,0,0,0.127176937,0.267241829,0,0.184448666,0,0,0,0,0,0,0,0,0.202804745,0,0,0,0,0.143507102,0,0,0.118557286,0.197698839,0.719599102,0,0.131643798,0,0.210512647,0,0
129,2,3,0,0,0,0,0,0.181921117,0,0,0,0.253289169,0,0,0,0,0,0.397919694,0,0,0.139825903,0,0.186762035,0.265076601,0,0,0,0,0,0,0,0.397919694,0.15982755,0.242763445,0.390226718,0,0.17402776,0,0,0.170288245,0,0,0.176177717,0,0.206033175,0,0,0.13719347,0,0.219387171,0,0.157770667
130,3,2,0,0.359701111,0,0,0,0.446606809,0,0.072428101,0,0.044415117,0.125806072,0.41659647,0,0,0,0,0,0.197637935,0.09807579,0,0,0.139446249,0.048837302,0,0,0,0.126881498,0,0,0,0,0.085138791,0.068427582,0,0,0.073375243,0.0741234,0,0,0.108817054,0,0.259990047,0.036128618,0.328759149,0.05089199,0.384917461,0,0.115410859,0,0.110662491
131,1,1,0,0,0.131920601,0,0,0.108626201,0,0,0.143468495,0,0,0,0,0,0,0,0,0,0.333963574,0,0,0.079139422,0,0.259646688,0,0,0.540064457,0,0,0.475200518,0,0.362388808,0,0,0,0,0,0,0.089301326,0.277904457,0.105196782,0,0,0,0,0.081919052,0,0,0.114932451,0
132,3,3,0,0,0,0,0,0.064241758,0,0,0,0.268331821,0.126675236,0,0,0,0.119929836,0,0,0.796013472,0,0,0,0.187212867,0.295048243,0,0,0,0.255516183,0.123194628,0,0,0,0,0,0,0,0,0,0,0,0,0.124427186,0.174524171,0.072756443,0,0,0,0,0.077472137,0,0
133,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357179241,0,0,0,0,0,0,0,0.292907673,0,0,0,0,0.366902559,0,0,0,0.255315139,0,0,0,0,0,0.358185451,0.314578982,0,0,0.259887002,0,0.394354617,0,0.288573676,0,0.230730233,0,0
134,0,3,0,0,0,0,0,0.171612124,0,0,0,0,0,0,0,0.325318282,0,0,0,0,0.26380467,0,0,0,0,0,0,0,0,0,0,0,0.301541082,0.229006676,0.368113591,0,0.328332126,0,0,0,0,0,0.332388374,0.46621488,0.194357814,0,0,0,0,0.206955075,0,0
135,1,0,0.232083282,0,0.254781806,0,0,0.104896352,0,0,0,0,0.068946692,0,0,0.066282615,0,0.229441886,0,0,0,0.786512852,0,0.152844095,0.107059074,0,0,0,0,0,0,0,0.122876165,0,0.07500203,0,0.066896677,0.080425057,0,0,0.172470053,0.298180197,0,0,0.039599816,0,0.055781637,0,0,0,0,0
136,2,2,0.069272738,0.282431635,0,0,0,0.125238792,0.239495469,0,0,0.043592561,0.061738089,0.068146869,0.069676213,0.1187051,0.058450563,0.068484328,0.062495388,0,0,0,0.128571394,0,0.095865697,0,0,0,0,0,0.220874638,0.136968656,0,0.041781022,0,0.727506549,0,0,0,0.058615224,0,0.053400896,0.06064245,0.085058367,0.070919051,0,0.049949484,0.377788894,0.060393392,0.075515654,0,0
137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305992679,0,0,0,0,0.496266594,0,0,0,0.24711829,0,0,0,0.321012193,0,0,0,0,0.646207455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27997785
138,1,0,0,0,0.177019194,0,0.153605294,0,0,0,0,0,0,0.158627823,0,0.138156982,0,0,0,0,0,0,0,0.106194155,0,0,0,0.370953656,0,0,0,0,0,0,0,0,0,0,0,0,0.838810167,0,0,0,0,0,0,0.219848066,0,0,0,0
139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183334476,0,0,0,0,0.446004671,0,0,0,0.296120172,0.231170193,0.204380321,0,0.192333368,0.185463303,0,0,0,0.516230675,0,0,0,0,0,0,0,0.164950373,0,0,0,0,0.154289285,0,0,0,0.409309389,0.16774778
140,3,2,0,0.394307481,0,0,0,0.043711988,0,0.099245391,0,0.060860296,0.086193568,0.380563889,0,0,0,0,0.087250846,0,0,0,0.269250976,0,0,0,0,0,0,0,0,0,0,0.116662352,0,0,0,0,0,0,0.143742059,0.670984869,0,0.178127092,0.04950563,0,0.209205904,0.131859332,0,0.105428655,0,0.07581824
141,0,2,0,0,0,0,0,0.268307818,0,0,0.354368637,0.18678278,0,0,0,0,0.500890906,0,0,0,0,0,0,0.195475174,0,0,0.283503724,0,0,0,0,0.293437524,0,0,0,0,0,0,0,0,0.220575181,0,0,0,0.151934839,0.276511928,0,0.404681777,0,0,0,0
142,2,3,0,0,0,0,0,0.183732115,0,0,0,0.255810625,0,0,0,0.696587335,0,0,0,0,0,0,0,0.2677154,0,0,0,0,0,0,0,0,0.322837219,0,0,0,0,0,0,0,0,0,0,0,0.208084205,0,0,0,0,0.443142277,0,0
143,1,2,0,0,0,0,0,0.437934833,0,0,0,0,0.575695102,0,0,0,0,0,0,0,0,0,0,0.425408839,0.223482023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240016748,0,0,0.396575974,0,0,0,0,0,0.176042023,0,0
144,3,2,0,0.151182056,0,0,0,0.33519365,0,0,0,0.09333817,0,0,0,0,0.250302734,0,0.13381194,0.276890159,0,0,0,0.09768189,0,0,0,0,0,0,0,0.146635153,0,0,0,0,0.128259986,0,0,0,0,0.34301783,0,0.273183963,0.151848258,0,0.10694929,0,0.646556264,0.080845135,0,0
145,2,2,0,0,0,0.114906747,0,0.406101527,0.258864085,0,0,0.141354011,0.100096511,0,0,0,0,0.222068495,0,0,0.234099456,0,0,0.147932266,0.155427904,0,0.107275383,0,0,0,0,0,0,0.338699704,0.108887624,0,0,0,0,0.190066765,0.250391281,0,0.098320141,0.206858827,0.114981686,0,0,0.459384362,0.195832682,0.122434199,0,0.088047652
146,3,2,0.059405192,0.21192561,0,0.121554717,0.02829468,0.120824065,0.136920379,0,0,0.037383024,0.767685315,0.321418335,0.089626791,0.025449042,0.22556061,0,0.02679662,0,0,0,0.027564265,0.117368204,0.02055253,0,0,0,0,0,0,0.08809363,0,0,0.115187356,0,0,0.154394982,0.062387697,0,0.110365732,0.091588424,0.026002122,0.145884478,0.076021245,0.027670784,0.021417218,0.182235827,0,0.032379418,0.028408546,0
147,1,1,0,0,0,0,0,0.277249232,0,0,0,0.193007356,0,0,0,0,0.517583201,0,0,0,0,0,0,0.100994713,0,0,0,0,0.137841934,0.13291828,0,0,0,0.092493356,0,0,0,0.159427269,0,0,0.227925895,0,0,0,0.3139962,0,0,0,0,0.167173899,0.586689646,0.120221876
148,1,0,0,0,0,0,0,0,0,0.12448586,0,0,0,0,0,0,0,0,0,0.056615061,0.210709808,0.154165407,0,0.07989112,0,0,0,0.139536413,0.109038841,0,0.064465292,0.05996427,0,0.18291546,0,0.063699828,0,0.882796319,0,0,0.225373863,0,0,0,0,0,0,0,0,0,0,0
149,0,2,0,0,0,0,0,0.247510872,0.252436087,0,0,0,0.097610959,0,0,0.093839304,0,0.216554189,0.098808286,0.306688349,0,0,0,0.072129439,0.075784194,0.354971696,0,0,0,0.094928939,0,0.108277095,0,0.198173558,0,0,0,0,0,0,0,0.168858891,0.191757399,0.067240734,0,0,0.157945188,0.074662856,0.190969853,0,0.104752006,0.601029041
150,2,2,0.33142344,0,0,0,0,0.074897919,0,0.170051139,0,0,0.295375216,0.163018459,0,0,0.139823308,0.163825715,0,0,0,0,0,0,0.229326428,0,0,0,0,0,0.528368266,0,0,0,0,0,0,0.344549793,0,0.140217204,0,0,0,0.203473528,0,0.15437618,0,0,0,0.090322899,0,0.389730279
151,0,1,0,0,0,0,0,0.325426556,0,0,0,0.151030701,0,0,0,0.205632729,0,0,0.2165214,0,0.166750156,0,0,0.158059285,0,0,0,0,0.647178359,0,0,0,0,0.289508893,0,0,0,0,0,0,0,0,0,0,0.368559008,0,0.173054885,0,0.209238827,0.130815694,0,0
152,3,2,0,0,0,0.198518254,0,0.175399984,0,0,0,0.061052445,0,0,0,0,0.163722879,0,0,0.09055685,0,0,0,0.06389367,0,0,0.27800093,0,0,0,0,0,0,0,0.188119337,0.101889067,0,0,0,0,0.793077365,0.299157029,0,0,0.049661931,0,0,0,0,0.052880758,0.185582758,0.076057614
153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499106549,0,0,0,0,0,0,0,0,0,0,0,0,0.866540624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,0,0,0,0,0,0,0.264398201,0,0,0,0.184061096,0,0,0,0,0,0,0,0,0.203218393,0.743421645,0,0,0,0,0,0,0,0,0,0,0,0.176412224,0,0,0,0,0,0.247491365,0,0.225474879,0,0,0,0,0,0.398785002,0,0,0,0
155,3,2,0.261424005,0.076132207,0,0.076417854,0,0.01687967,0.086077792,0.076648514,0,0.047003203,0.465978942,0.146957235,0,0,0.094535522,0.073842479,0.06738497,0.418308747,0,0,0.069315351,0.024595306,0,0.282429585,0,0,0,0,0.039692611,0.221527436,0,0,0.072414883,0,0,0.038825423,0.117663899,0.063201225,0,0.057578933,0,0.252211453,0,0,0.026928743,0.483724265,0.097677773,0,0,0
156,2,2,0.09346108,0.19052492,0,0,0,0.168969109,0,0.191817007,0,0.058814015,0.583068616,0,0,0,0.394300335,0.369589506,0,0,0,0,0,0,0.129339648,0,0,0,0,0.162013673,0.099332883,0,0,0.05636993,0,0,0,0,0.098153401,0.079082224,0.069454539,0.07204718,0,0.229517329,0.047841123,0,0,0.318564698,0,0.10188387,0,0.073269034
157,2,3,0,0,0,0.166438355,0,0.294111844,0,0,0,0.307119421,0,0,0,0.139384033,0,0,0.146764701,0,0,0,0,0,0,0,0.155384595,0,0,0,0,0,0.258393176,0,0,0,0.140675327,0,0,0.137652491,0,0,0.142413245,0.499379482,0.416367254,0,0,0,0,0.177341604,0,0.38260172
158,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375210367,0,0.20058761,0.622598423,0.154479028,0,0.206333854,0,0.07692356,0,0.212368672,0,0.099925427,0,0.118154628,0,0,0.13410198,0,0,0,0,0,0,0.08261489,0,0.097320174,0.13650331,0,0.41426243,0.240479688,0,0,0,0,0.087152161
159,0,1,0,0,0,0.308483559,0.287226813,0.136279688,0,0,0,0.189742507,0,0,0,0,0,0,0.272019615,0,0,0,0,0,0,0,0,0,0,0,0.320462229,0,0,0.363715076,0,0,0,0,0,0,0,0.232434608,0,0,0.154342372,0,0.217411873,0,0,0.16434604,0.288382699,0.472752972
160,1,0,0.352191861,0,0.193318704,0,0.335497812,0,0,0.180707277,0,0,0,0,0,0.45263445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559402447,0.10621015,0,0,0,0.183070384,0,0,0,0,0,0,0.090140484,0,0,0,0.307048079,0,0.168423977,0
161,2,2,0,0,0,0,0.292712897,0.138882655,0,0,0,0,0.273856033,0,0,0,0,0,0,0,0,0,0,0.202365413,0.212619145,0,0,0.353447843,0,0.266331392,0,0,0,0.18533105,0,0,0,0,0.322705255,0.260003719,0,0,0,0.188649725,0,0,0,0.209473134,0,0.502455238,0,0
162,1,1,0,0,0,0.078812039,0,0.208902155,0,0.237149775,0.091969456,0,0,0,0,0.066001252,0,0,0,0,0.214084968,0,0.142974024,0.304390572,0,0.416111644,0,0,0,0,0,0.228467927,0.061177284,0.464613522,0,0,0,0,0.080900219,0,0,0,0,0,0,0,0.05554485,0,0.268634756,0,0.442059768,0
163,1,0,0,0,0,0,0,0,0,0.193628103,0,0,0,0,0,0,0,0,0,0,0,0.959169356,0,0.124264442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164501226,0,0,0
164,1,0,0,0,0,0,0,0.02900074,0,0.13168881,0,0.040377794,0,0,0,0,0,0,0,0,0,0.978513985,0,0,0,0,0,0,0,0,0,0,0.050957441,0,0,0,0,0.133410904,0,0,0,0,0,0,0.032844536,0,0,0,0,0.034973347,0,0
165,0,3,0,0,0,0.264506487,0,0.29212952,0,0,0.154332499,0.325386054,0.345621697,0,0.130020281,0.110755664,0,0,0.116620401,0,0.089813155,0,0,0.170264346,0.089445768,0,0,0,0,0,0,0,0.102660639,0,0,0,0.111781737,0,0,0.109379766,0,0.099649495,0.226325399,0.158724367,0.529357983,0,0.09320894,0.088122287,0,0.281834104,0,0.101339459
166,1,0,0,0.090543646,0,0,0.253862535,0.040149811,0,0,0,0,0,0,0.268046674,0,0.074953744,0,0,0.082915411,0,0,0,0,0.184399238,0,0.08484748,0.306536426,0,0,0.472062206,0,0,0.053577653,0.516735912,0,0,0.277049269,0,0,0.132028235,0,0,0.054537054,0,0.082754963,0.256209735,0.181670782,0.077445119,0,0,0.069639661
167,0,2,0,0,0,0.281707089,0,0.124450568,0,0,0,0.086636399,0,0,0.138475374,0,0.116165377,0,0.124204113,0.385513766,0.095653618,0,0,0,0.19052468,0,0.262997923,0,0.123747913,0,0,0,0,0,0.133475259,0,0.23810159,0,0,0,0.102310498,0.212259211,0,0.338092119,0.140945405,0,0.099270227,0.469263973,0.120026579,0.225121128,0,0.107929466
